{'iter_count': 1, 's': 1.0083918056125185e-07}
{'iter_count': 3882, 's': 0.2680559456348419}
{'iter_count': 3883, 's': 0.26752033829689026}
{'iter_count': 3884, 's': 0.26167693734169006}
{'iter_count': 3885, 's': 0.2727184593677521}
{'iter_count': 3886, 's': 0.25704461336135864}
{'iter_count': 3887, 's': 0.2721838057041168}
{'iter_count': 3888, 's': 0.26298704743385315}
{'iter_count': 3889, 's': 0.27343323826789856}
{'iter_count': 3890, 's': 0.28500598669052124}
{'iter_count': 3891, 's': 0.2646242082118988}
{'iter_count': 3892, 's': 0.25619977712631226}
{'iter_count': 3893, 's': 0.25772881507873535}
{'iter_count': 3894, 's': 0.27005547285079956}
{'iter_count': 3895, 's': 0.2720567286014557}
{'iter_count': 3896, 's': 0.25894299149513245}
{'iter_count': 3897, 's': 0.2717220187187195}
{'iter_count': 3898, 's': 0.2680080235004425}
{'iter_count': 3899, 's': 0.2606412172317505}
{'iter_count': 3900, 's': 0.27087610960006714}
{'iter_count': 3901, 's': 0.265596479177475}
{'iter_count': 3902, 's': 0.2586197555065155}
{'iter_count': 3903, 's': 0.27301350235939026}
{'iter_count': 3904, 's': 0.2625877261161804}
{'iter_count': 3905, 's': 0.2875453531742096}
{'iter_count': 3906, 's': 0.27263930439949036}
{'iter_count': 3907, 's': 0.2689521014690399}
{'iter_count': 3908, 's': 0.26828548312187195}
{'iter_count': 3909, 's': 0.2756974697113037}
{'iter_count': 3910, 's': 0.27134406566619873}
{'iter_count': 3911, 's': 0.2586738169193268}
{'iter_count': 3912, 's': 0.2602348029613495}
{'iter_count': 3913, 's': 0.27407965064048767}
{'iter_count': 3914, 's': 0.27286383509635925}
{'iter_count': 3915, 's': 0.25898051261901855}
{'iter_count': 3916, 's': 0.27190524339675903}
{'iter_count': 3917, 's': 0.2624477744102478}
{'iter_count': 3918, 's': 0.25746873021125793}
{'iter_count': 3919, 's': 0.2732946276664734}
{'iter_count': 3920, 's': 0.26015907526016235}
{'iter_count': 3921, 's': 0.27374330163002014}
{'iter_count': 3922, 's': 0.282404363155365}
{'iter_count': 3923, 's': 0.2659183144569397}
{'iter_count': 3924, 's': 0.27500835061073303}
{'iter_count': 3925, 's': 0.2745645046234131}
{'iter_count': 3926, 's': 0.2596738934516907}
{'iter_count': 3927, 's': 0.26665639877319336}
{'iter_count': 3928, 's': 0.26206174492836}
{'iter_count': 3929, 's': 0.25135934352874756}
{'iter_count': 3930, 's': 0.26542845368385315}
{'iter_count': 3931, 's': 0.2710333466529846}
{'iter_count': 3932, 's': 0.259568989276886}
{'iter_count': 3933, 's': 0.2754954695701599}
{'iter_count': 3934, 's': 0.2586095929145813}
{'iter_count': 3935, 's': 0.2655545175075531}
{'iter_count': 3936, 's': 0.2687228322029114}
{'iter_count': 3937, 's': 0.2777542173862457}
{'iter_count': 3938, 's': 0.2980119585990906}
{'iter_count': 3939, 's': 0.2870044708251953}
{'iter_count': 3940, 's': 0.2709689140319824}
{'iter_count': 3941, 's': 0.2697501480579376}
{'iter_count': 3942, 's': 0.2673189043998718}
{'iter_count': 3943, 's': 0.27995580434799194}
{'iter_count': 3944, 's': 0.28227800130844116}
{'iter_count': 3945, 's': 0.2783580720424652}
{'iter_count': 3946, 's': 0.26139333844184875}
{'iter_count': 3947, 's': 0.2841094434261322}
{'iter_count': 3948, 's': 0.27995672821998596}
{'iter_count': 3949, 's': 0.2638062536716461}
{'iter_count': 3950, 's': 0.2807386815547943}
{'iter_count': 3951, 's': 0.27553847432136536}
{'iter_count': 3952, 's': 0.2756813168525696}
{'iter_count': 3953, 's': 0.2630131244659424}
{'iter_count': 3954, 's': 0.2738148272037506}
{'iter_count': 3955, 's': 0.27574068307876587}
{'iter_count': 3956, 's': 0.2777080833911896}
{'iter_count': 3957, 's': 0.2775394320487976}
{'iter_count': 3958, 's': 0.2848344147205353}
{'iter_count': 3959, 's': 0.27622002363204956}
{'iter_count': 3960, 's': 0.2778589725494385}
{'iter_count': 3961, 's': 0.2815159857273102}
{'iter_count': 3962, 's': 0.2916497588157654}
{'iter_count': 3963, 's': 0.2842758595943451}
{'iter_count': 3964, 's': 0.2716691195964813}
{'iter_count': 3965, 's': 0.2751641273498535}
{'iter_count': 3966, 's': 0.2699754238128662}
{'iter_count': 3967, 's': 0.2794039845466614}
{'iter_count': 3968, 's': 0.2806703448295593}
{'iter_count': 3969, 's': 0.2732650637626648}
{'iter_count': 3970, 's': 0.27733659744262695}
{'iter_count': 3971, 's': 0.2744009494781494}
{'iter_count': 3972, 's': 0.2678914964199066}
{'iter_count': 3973, 's': 0.2733709514141083}
{'iter_count': 3974, 's': 0.28116047382354736}
{'iter_count': 3975, 's': 0.2621036767959595}
{'iter_count': 3976, 's': 0.27812352776527405}
{'iter_count': 3977, 's': 0.2707139253616333}
{'iter_count': 3978, 's': 0.26358306407928467}
{'iter_count': 3979, 's': 0.27101778984069824}
{'iter_count': 3980, 's': 0.27402395009994507}
{'iter_count': 3981, 's': 0.2855760157108307}
{'iter_count': 3982, 's': 0.2664914131164551}
{'iter_count': 3983, 's': 0.2783014476299286}
{'iter_count': 3984, 's': 0.2633381187915802}
{'iter_count': 3985, 's': 0.27410101890563965}
{'iter_count': 3986, 's': 0.27172353863716125}
{'iter_count': 3987, 's': 0.2618061602115631}
{'iter_count': 3988, 's': 0.27652812004089355}
{'iter_count': 3989, 's': 0.27141544222831726}
{'iter_count': 3990, 's': 0.27705803513526917}
{'iter_count': 3991, 's': 0.2767322361469269}
{'iter_count': 3992, 's': 0.2679896354675293}
{'iter_count': 3993, 's': 0.2749810516834259}
{'iter_count': 3994, 's': 0.2597632110118866}
{'iter_count': 3995, 's': 0.26484110951423645}
{'iter_count': 3996, 's': 0.24919547140598297}
{'iter_count': 3997, 's': 0.2677508294582367}
{'iter_count': 3998, 's': 0.2602848708629608}
{'iter_count': 3999, 's': 0.2666347026824951}
{'iter_count': 4000, 's': 0.26800230145454407}
{'iter_count': 4001, 's': 0.2614991068840027}
{'iter_count': 4002, 's': 0.2858862578868866}
{'iter_count': 4003, 's': 0.26026952266693115}
{'iter_count': 4004, 's': 0.27320197224617004}
{'iter_count': 4005, 's': 0.257111519575119}
{'iter_count': 4006, 's': 0.2721962332725525}
{'iter_count': 4007, 's': 0.288638710975647}
{'iter_count': 4008, 's': 0.2848164141178131}
{'iter_count': 4009, 's': 0.28855466842651367}
{'iter_count': 4010, 's': 0.28717976808547974}
{'iter_count': 4011, 's': 0.2809963524341583}
{'iter_count': 4012, 's': 0.2771444320678711}
{'iter_count': 4013, 's': 0.2832443118095398}
{'iter_count': 4014, 's': 0.27916422486305237}
{'iter_count': 4015, 's': 0.2793617248535156}
{'iter_count': 4016, 's': 0.28632232546806335}
{'iter_count': 4017, 's': 0.27378639578819275}
{'iter_count': 4018, 's': 0.2875549793243408}
{'iter_count': 4019, 's': 0.2769220173358917}
{'iter_count': 4020, 's': 0.26335692405700684}
{'iter_count': 4021, 's': 0.28185945749282837}
{'iter_count': 4022, 's': 0.29209861159324646}
{'iter_count': 4023, 's': 0.28336966037750244}
{'iter_count': 4024, 's': 0.2617039382457733}
{'iter_count': 4025, 's': 0.2717152237892151}
{'iter_count': 4026, 's': 0.28357556462287903}
{'iter_count': 4027, 's': 0.27385708689689636}
{'iter_count': 4028, 's': 0.2672046720981598}
{'iter_count': 4029, 's': 0.26345014572143555}
{'iter_count': 4030, 's': 0.30905455350875854}
{'iter_count': 4031, 's': 0.27737316489219666}
{'iter_count': 4032, 's': 0.2850426733493805}
{'iter_count': 4033, 's': 0.2921426296234131}
{'iter_count': 4034, 's': 0.28936418890953064}
{'iter_count': 4035, 's': 0.27941352128982544}
{'iter_count': 4036, 's': 0.27005311846733093}
{'iter_count': 4037, 's': 0.288460910320282}
{'iter_count': 4038, 's': 0.2869059145450592}
{'iter_count': 4039, 's': 0.28942441940307617}
{'iter_count': 4040, 's': 0.2791398763656616}
{'iter_count': 4041, 's': 0.26536935567855835}
{'iter_count': 4042, 's': 0.28298112750053406}
{'iter_count': 4043, 's': 0.27501213550567627}
{'iter_count': 4044, 's': 0.2739955186843872}
{'iter_count': 4045, 's': 0.2800593972206116}
{'iter_count': 4046, 's': 0.28317758440971375}
{'iter_count': 4047, 's': 0.28791382908821106}
{'iter_count': 4048, 's': 0.2987405061721802}
{'iter_count': 4049, 's': 0.2869742512702942}
{'iter_count': 4050, 's': 0.28244802355766296}
{'iter_count': 4051, 's': 0.2837570309638977}
{'iter_count': 4052, 's': 0.2909810543060303}
{'iter_count': 4053, 's': 0.2885071337223053}
{'iter_count': 4054, 's': 0.2776010036468506}
{'iter_count': 4055, 's': 0.28703397512435913}
{'iter_count': 4056, 's': 0.2849687933921814}
{'iter_count': 4057, 's': 0.2873496413230896}
{'iter_count': 4058, 's': 0.2844802439212799}
{'iter_count': 4059, 's': 0.2846222221851349}
{'iter_count': 4060, 's': 0.279909610748291}
{'iter_count': 4061, 's': 0.28015634417533875}
{'iter_count': 4062, 's': 0.283528208732605}
{'iter_count': 4063, 's': 0.29225584864616394}
{'iter_count': 4064, 's': 0.300692081451416}
{'iter_count': 4065, 's': 0.2959279716014862}
{'iter_count': 4066, 's': 0.2888456881046295}
{'iter_count': 4067, 's': 0.28760674595832825}
{'iter_count': 4068, 's': 0.28845447301864624}
{'iter_count': 4069, 's': 0.28753048181533813}
{'iter_count': 4070, 's': 0.30413782596588135}
{'iter_count': 4071, 's': 0.27851414680480957}
{'iter_count': 4072, 's': 0.2885158360004425}
{'iter_count': 4073, 's': 0.2760237455368042}
{'iter_count': 4074, 's': 0.28608760237693787}
{'iter_count': 4075, 's': 0.2848012149333954}
{'iter_count': 4076, 's': 0.28548064827919006}
{'iter_count': 4077, 's': 0.2859765291213989}
{'iter_count': 4078, 's': 0.2876371741294861}
{'iter_count': 4079, 's': 0.28665176033973694}
{'iter_count': 4080, 's': 0.284821093082428}
{'iter_count': 4081, 's': 0.2868245542049408}
{'iter_count': 4082, 's': 0.291725218296051}
{'iter_count': 4083, 's': 0.28434157371520996}
{'iter_count': 4084, 's': 0.26935067772865295}
{'iter_count': 4085, 's': 0.2813381552696228}
{'iter_count': 4086, 's': 0.2784724235534668}
{'iter_count': 4087, 's': 0.2787751257419586}
{'iter_count': 4088, 's': 0.2788224518299103}
{'iter_count': 4089, 's': 0.27969950437545776}
{'iter_count': 4090, 's': 0.27299731969833374}
{'iter_count': 4091, 's': 0.27790144085884094}
{'iter_count': 4092, 's': 0.270813912153244}
{'iter_count': 4093, 's': 0.28182074427604675}
{'iter_count': 4094, 's': 0.2860955595970154}
{'iter_count': 4095, 's': 0.276774525642395}
{'iter_count': 4096, 's': 0.2789379954338074}
{'iter_count': 4097, 's': 0.2879709303379059}
{'iter_count': 4098, 's': 0.27434951066970825}
{'iter_count': 4099, 's': 0.28342893719673157}
{'iter_count': 4100, 's': 0.2816557288169861}
{'iter_count': 4101, 's': 0.28653043508529663}
{'iter_count': 4102, 's': 0.2734830975532532}
{'iter_count': 4103, 's': 0.2832105755805969}
{'iter_count': 4104, 's': 0.29887357354164124}
{'iter_count': 4105, 's': 0.2937811613082886}
{'iter_count': 4106, 's': 0.30123576521873474}
{'iter_count': 4107, 's': 0.29719653725624084}
{'iter_count': 4108, 's': 0.287845253944397}
{'iter_count': 4109, 's': 0.30085864663124084}
{'iter_count': 4110, 's': 0.2922760844230652}
{'iter_count': 4111, 's': 0.2815282344818115}
{'iter_count': 4112, 's': 0.29216790199279785}
{'iter_count': 4113, 's': 0.28481584787368774}
{'iter_count': 4114, 's': 0.2964033782482147}
{'iter_count': 4115, 's': 0.2964068055152893}
{'iter_count': 4116, 's': 0.30373910069465637}
{'iter_count': 4117, 's': 0.297076940536499}
{'iter_count': 4118, 's': 0.28761038184165955}
{'iter_count': 4119, 's': 0.2971228063106537}
{'iter_count': 4120, 's': 0.2848672568798065}
{'iter_count': 4121, 's': 0.2762930691242218}
{'iter_count': 4122, 's': 0.2953377366065979}
{'iter_count': 4123, 's': 0.2895794212818146}
{'iter_count': 4124, 's': 0.2989109754562378}
{'iter_count': 4125, 's': 0.2978987991809845}
{'iter_count': 4126, 's': 0.29214006662368774}
{'iter_count': 4127, 's': 0.2963311970233917}
{'iter_count': 4128, 's': 0.30210238695144653}
{'iter_count': 4129, 's': 0.3037785291671753}
{'iter_count': 4130, 's': 0.2975153625011444}
{'iter_count': 4131, 's': 0.29105255007743835}
{'iter_count': 4132, 's': 0.3008648753166199}
{'iter_count': 4133, 's': 0.28684496879577637}
{'iter_count': 4134, 's': 0.29753562808036804}
{'iter_count': 4135, 's': 0.3037512004375458}
{'iter_count': 4136, 's': 0.2916810214519501}
{'iter_count': 4137, 's': 0.2900652587413788}
{'iter_count': 4138, 's': 0.29831230640411377}
{'iter_count': 4139, 's': 0.30562108755111694}
{'iter_count': 4140, 's': 0.30162787437438965}
{'iter_count': 4141, 's': 0.29162725806236267}
{'iter_count': 4142, 's': 0.29202428460121155}
{'iter_count': 4143, 's': 0.2948949635028839}
{'iter_count': 4144, 's': 0.3101520538330078}
{'iter_count': 4145, 's': 0.30215275287628174}
{'iter_count': 4146, 's': 0.29526740312576294}
{'iter_count': 4147, 's': 0.30900904536247253}
{'iter_count': 4148, 's': 0.29784882068634033}
{'iter_count': 4149, 's': 0.2985363006591797}
{'iter_count': 4150, 's': 0.2986413836479187}
{'iter_count': 4151, 's': 0.29920247197151184}
{'iter_count': 4152, 's': 0.3025760352611542}
{'iter_count': 4153, 's': 0.3087962567806244}
{'iter_count': 4154, 's': 0.29397720098495483}
{'iter_count': 4155, 's': 0.29345250129699707}
{'iter_count': 4156, 's': 0.2992078959941864}
{'iter_count': 4157, 's': 0.30406439304351807}
{'iter_count': 4158, 's': 0.30591508746147156}
{'iter_count': 4159, 's': 0.30312463641166687}
{'iter_count': 4160, 's': 0.29970264434814453}
{'iter_count': 4161, 's': 0.2887416183948517}
{'iter_count': 4162, 's': 0.2988729476928711}
{'iter_count': 4163, 's': 0.3059966564178467}
{'iter_count': 4164, 's': 0.3026003837585449}
{'iter_count': 4165, 's': 0.303649365901947}
{'iter_count': 4166, 's': 0.2993214726448059}
{'iter_count': 4167, 's': 0.29828715324401855}
{'iter_count': 4168, 's': 0.30358394980430603}
{'iter_count': 4169, 's': 0.30862846970558167}
{'iter_count': 4170, 's': 0.30924662947654724}
{'iter_count': 4171, 's': 0.3117666244506836}
{'iter_count': 4172, 's': 0.29979872703552246}
{'iter_count': 4173, 's': 0.30194413661956787}
{'iter_count': 4174, 's': 0.29907262325286865}
{'iter_count': 4175, 's': 0.31379592418670654}
{'iter_count': 4176, 's': 0.30677610635757446}
{'iter_count': 4177, 's': 0.30651602149009705}
{'iter_count': 4178, 's': 0.30839112401008606}
{'iter_count': 4179, 's': 0.3120361566543579}
{'iter_count': 4180, 's': 0.31005772948265076}
{'iter_count': 4181, 's': 0.3073940575122833}
{'iter_count': 4182, 's': 0.3208036720752716}
{'iter_count': 4183, 's': 0.29866325855255127}
{'iter_count': 4184, 's': 0.30004817247390747}
{'iter_count': 4185, 's': 0.2930454611778259}
{'iter_count': 4186, 's': 0.30127978324890137}
{'iter_count': 4187, 's': 0.2893218994140625}
{'iter_count': 4188, 's': 0.29318398237228394}
{'iter_count': 4189, 's': 0.315381795167923}
{'iter_count': 4190, 's': 0.31284797191619873}
{'iter_count': 4191, 's': 0.3117374777793884}
{'iter_count': 4192, 's': 0.3113497197628021}
{'iter_count': 4193, 's': 0.31683680415153503}
{'iter_count': 4194, 's': 0.3192943036556244}
{'iter_count': 4195, 's': 0.3136921226978302}
{'iter_count': 4196, 's': 0.2930489778518677}
{'iter_count': 4197, 's': 0.304220587015152}
{'iter_count': 4198, 's': 0.3120602071285248}
{'iter_count': 4199, 's': 0.30159398913383484}
{'iter_count': 4200, 's': 0.31845709681510925}
{'iter_count': 4201, 's': 0.32071107625961304}
{'iter_count': 4202, 's': 0.31437748670578003}
{'iter_count': 4203, 's': 0.30954769253730774}
{'iter_count': 4204, 's': 0.30219507217407227}
{'iter_count': 4205, 's': 0.29798614978790283}
{'iter_count': 4206, 's': 0.3119600713253021}
{'iter_count': 4207, 's': 0.3111225962638855}
{'iter_count': 4208, 's': 0.30677342414855957}
{'iter_count': 4209, 's': 0.30791836977005005}
{'iter_count': 4210, 's': 0.3039781451225281}
{'iter_count': 4211, 's': 0.29983580112457275}
{'iter_count': 4212, 's': 0.2936515510082245}
{'iter_count': 4213, 's': 0.33073779940605164}
{'iter_count': 4214, 's': 0.3119162321090698}
{'iter_count': 4215, 's': 0.31571879982948303}
{'iter_count': 4216, 's': 0.28305914998054504}
{'iter_count': 4217, 's': 0.3028467893600464}
{'iter_count': 4218, 's': 0.2967451512813568}
{'iter_count': 4219, 's': 0.302389532327652}
{'iter_count': 4220, 's': 0.30258709192276}
{'iter_count': 4221, 's': 0.313909113407135}
{'iter_count': 4222, 's': 0.3145829439163208}
{'iter_count': 4223, 's': 0.3177071809768677}
{'iter_count': 4224, 's': 0.3073614537715912}
{'iter_count': 4225, 's': 0.3126492202281952}
{'iter_count': 4226, 's': 0.30103302001953125}
{'iter_count': 4227, 's': 0.28704917430877686}
{'iter_count': 4228, 's': 0.3057275414466858}
{'iter_count': 4229, 's': 0.29301899671554565}
{'iter_count': 4230, 's': 0.30017799139022827}
{'iter_count': 4231, 's': 0.3139251470565796}
{'iter_count': 4232, 's': 0.3032917082309723}
{'iter_count': 4233, 's': 0.29116618633270264}
{'iter_count': 4234, 's': 0.3061791658401489}
{'iter_count': 4235, 's': 0.31168630719184875}
{'iter_count': 4236, 's': 0.29863104224205017}
{'iter_count': 4237, 's': 0.3126981854438782}
{'iter_count': 4238, 's': 0.30022621154785156}
{'iter_count': 4239, 's': 0.30566683411598206}
{'iter_count': 4240, 's': 0.3079359233379364}
{'iter_count': 4241, 's': 0.30590489506721497}
{'iter_count': 4242, 's': 0.3120201826095581}
{'iter_count': 4243, 's': 0.30363884568214417}
{'iter_count': 4244, 's': 0.2982281446456909}
{'iter_count': 4245, 's': 0.28315359354019165}
{'iter_count': 4246, 's': 0.29720497131347656}
{'iter_count': 4247, 's': 0.30872493982315063}
{'iter_count': 4248, 's': 0.31419453024864197}
{'iter_count': 4249, 's': 0.31558147072792053}
{'iter_count': 4250, 's': 0.315915048122406}
{'iter_count': 4251, 's': 0.307908296585083}
{'iter_count': 4252, 's': 0.30070674419403076}
{'iter_count': 4253, 's': 0.2916759252548218}
{'iter_count': 4254, 's': 0.2941637635231018}
{'iter_count': 4255, 's': 0.3075409531593323}
{'iter_count': 4256, 's': 0.30953899025917053}
{'iter_count': 4257, 's': 0.30950888991355896}
{'iter_count': 4258, 's': 0.3011341691017151}
{'iter_count': 4259, 's': 0.29005035758018494}
{'iter_count': 4260, 's': 0.29173383116722107}
{'iter_count': 4261, 's': 0.2785303294658661}
{'iter_count': 4262, 's': 0.280598908662796}
{'iter_count': 4263, 's': 0.31063032150268555}
{'iter_count': 4264, 's': 0.3022811710834503}
{'iter_count': 4265, 's': 0.2962319254875183}
{'iter_count': 4266, 's': 0.30870378017425537}
{'iter_count': 4267, 's': 0.3046770393848419}
{'iter_count': 4268, 's': 0.32156530022621155}
{'iter_count': 4269, 's': 0.3198060393333435}
{'iter_count': 4270, 's': 0.29631489515304565}
{'iter_count': 4271, 's': 0.3183470666408539}
{'iter_count': 4272, 's': 0.30540522933006287}
{'iter_count': 4273, 's': 0.3121839165687561}
{'iter_count': 4274, 's': 0.3037431836128235}
{'iter_count': 4275, 's': 0.31077513098716736}
{'iter_count': 4276, 's': 0.28547507524490356}
{'iter_count': 4277, 's': 0.29881006479263306}
{'iter_count': 4278, 's': 0.30996906757354736}
{'iter_count': 4279, 's': 0.2930484414100647}
{'iter_count': 4280, 's': 0.29617735743522644}
{'iter_count': 4281, 's': 0.2993795573711395}
{'iter_count': 4282, 's': 0.3025507926940918}
{'iter_count': 4283, 's': 0.2985496520996094}
{'iter_count': 4284, 's': 0.304162859916687}
{'iter_count': 4285, 's': 0.3127920627593994}
{'iter_count': 4286, 's': 0.2982945740222931}
{'iter_count': 4287, 's': 0.306987464427948}
{'iter_count': 4288, 's': 0.29506057500839233}
{'iter_count': 4289, 's': 0.31052297353744507}
{'iter_count': 4290, 's': 0.2977026700973511}
{'iter_count': 4291, 's': 0.30985555052757263}
{'iter_count': 4292, 's': 0.3014258146286011}
{'iter_count': 4293, 's': 0.3118405342102051}
{'iter_count': 4294, 's': 0.2947547137737274}
{'iter_count': 4295, 's': 0.3022001087665558}
{'iter_count': 4296, 's': 0.30561563372612}
{'iter_count': 4297, 's': 0.3192107677459717}
{'iter_count': 4298, 's': 0.3103927671909332}
{'iter_count': 4299, 's': 0.2989402413368225}
{'iter_count': 4300, 's': 0.2884643077850342}
{'iter_count': 4301, 's': 0.306565523147583}
{'iter_count': 4302, 's': 0.3114760220050812}
{'iter_count': 4303, 's': 0.30406561493873596}
{'iter_count': 4304, 's': 0.30656179785728455}
{'iter_count': 4305, 's': 0.29918959736824036}
{'iter_count': 4306, 's': 0.30701425671577454}
{'iter_count': 4307, 's': 0.3057207465171814}
{'iter_count': 4308, 's': 0.3090182840824127}
{'iter_count': 4309, 's': 0.3117983639240265}
{'iter_count': 4310, 's': 0.3008899986743927}
{'iter_count': 4311, 's': 0.2912471890449524}
{'iter_count': 4312, 's': 0.30392831563949585}
{'iter_count': 4313, 's': 0.3007880449295044}
{'iter_count': 4314, 's': 0.2934664189815521}
{'iter_count': 4315, 's': 0.30471861362457275}
{'iter_count': 4316, 's': 0.2971857488155365}
{'iter_count': 4317, 's': 0.3053143322467804}
{'iter_count': 4318, 's': 0.30635276436805725}
{'iter_count': 4319, 's': 0.29947909712791443}
{'iter_count': 4320, 's': 0.2970314919948578}
{'iter_count': 4321, 's': 0.29778826236724854}
{'iter_count': 4322, 's': 0.29881447553634644}
{'iter_count': 4323, 's': 0.29068052768707275}
{'iter_count': 4324, 's': 0.29379212856292725}
{'iter_count': 4325, 's': 0.3027240037918091}
{'iter_count': 4326, 's': 0.2907975912094116}
{'iter_count': 4327, 's': 0.2941162884235382}
{'iter_count': 4328, 's': 0.3125580847263336}
{'iter_count': 4329, 's': 0.30987605452537537}
{'iter_count': 4330, 's': 0.30840304493904114}
{'iter_count': 4331, 's': 0.3028269410133362}
{'iter_count': 4332, 's': 0.31784284114837646}
{'iter_count': 4333, 's': 0.30536434054374695}
{'iter_count': 4334, 's': 0.2920949459075928}
{'iter_count': 4335, 's': 0.2819882333278656}
{'iter_count': 4336, 's': 0.2880668342113495}
{'iter_count': 4337, 's': 0.28156614303588867}
{'iter_count': 4338, 's': 0.2827913463115692}
{'iter_count': 4339, 's': 0.2989974021911621}
{'iter_count': 4340, 's': 0.3024900257587433}
{'iter_count': 4341, 's': 0.2992425262928009}
{'iter_count': 4342, 's': 0.2997627556324005}
{'iter_count': 4343, 's': 0.2876781225204468}
{'iter_count': 4344, 's': 0.2816501259803772}
{'iter_count': 4345, 's': 0.2773002088069916}
{'iter_count': 4346, 's': 0.27468061447143555}
{'iter_count': 4347, 's': 0.2792471647262573}
{'iter_count': 4348, 's': 0.2803267240524292}
{'iter_count': 4349, 's': 0.299112468957901}
{'iter_count': 4350, 's': 0.28593868017196655}
{'iter_count': 4351, 's': 0.3009541630744934}
{'iter_count': 4352, 's': 0.2884978950023651}
{'iter_count': 4353, 's': 0.31178519129753113}
{'iter_count': 4354, 's': 0.3033246695995331}
{'iter_count': 4355, 's': 0.2817258834838867}
{'iter_count': 4356, 's': 0.287759393453598}
{'iter_count': 4357, 's': 0.280070036649704}
{'iter_count': 4358, 's': 0.2889827787876129}
{'iter_count': 4359, 's': 0.2846881151199341}
{'iter_count': 4360, 's': 0.2812574803829193}
{'iter_count': 4361, 's': 0.2796335816383362}
{'iter_count': 4362, 's': 0.286992609500885}
{'iter_count': 4363, 's': 0.2918033301830292}
{'iter_count': 4364, 's': 0.2984849214553833}
{'iter_count': 4365, 's': 0.2993675768375397}
{'iter_count': 4366, 's': 0.30029547214508057}
{'iter_count': 4367, 's': 0.3008502125740051}
{'iter_count': 4368, 's': 0.29637837409973145}
{'iter_count': 4369, 's': 0.2942318320274353}
{'iter_count': 4370, 's': 0.2911219894886017}
{'iter_count': 4371, 's': 0.28824383020401}
{'iter_count': 4372, 's': 0.2898056209087372}
{'iter_count': 4373, 's': 0.2939588725566864}
{'iter_count': 4374, 's': 0.2969681918621063}
{'iter_count': 4375, 's': 0.29775184392929077}
{'iter_count': 4376, 's': 0.29229751229286194}
{'iter_count': 4377, 's': 0.2908691465854645}
{'iter_count': 4378, 's': 0.2911090850830078}
{'iter_count': 4379, 's': 0.2936980724334717}
{'iter_count': 4380, 's': 0.28974997997283936}
{'iter_count': 4381, 's': 0.2936779856681824}
{'iter_count': 4382, 's': 0.29051297903060913}
{'iter_count': 4383, 's': 0.2929587662220001}
{'iter_count': 4384, 's': 0.2952187955379486}
{'iter_count': 4385, 's': 0.29730623960494995}
{'iter_count': 4386, 's': 0.29277241230010986}
{'iter_count': 4387, 's': 0.28921788930892944}
{'iter_count': 4388, 's': 0.28222566843032837}
{'iter_count': 4389, 's': 0.2799067199230194}
{'iter_count': 4390, 's': 0.2789648473262787}
{'iter_count': 4391, 's': 0.27706363797187805}
{'iter_count': 4392, 's': 0.28270164132118225}
{'iter_count': 4393, 's': 0.2835134267807007}
{'iter_count': 4394, 's': 0.28299108147621155}
{'iter_count': 4395, 's': 0.2793056070804596}
{'iter_count': 4396, 's': 0.2776881456375122}
{'iter_count': 4397, 's': 0.28174155950546265}
{'iter_count': 4398, 's': 0.2795394957065582}
{'iter_count': 4399, 's': 0.2792264223098755}
{'iter_count': 4400, 's': 0.2758103311061859}
{'iter_count': 4401, 's': 0.2741805911064148}
{'iter_count': 4402, 's': 0.2708110809326172}
{'iter_count': 4403, 's': 0.27143627405166626}
{'iter_count': 4404, 's': 0.2673562467098236}
{'iter_count': 4405, 's': 0.2790921926498413}
{'iter_count': 4406, 's': 0.2801045775413513}
{'iter_count': 4407, 's': 0.2801765501499176}
{'iter_count': 4408, 's': 0.27967214584350586}
{'iter_count': 4409, 's': 0.2781502306461334}
{'iter_count': 4410, 's': 0.2776931822299957}
{'iter_count': 4411, 's': 0.27480435371398926}
{'iter_count': 4412, 's': 0.2721984386444092}
{'iter_count': 4413, 's': 0.2707735300064087}
{'iter_count': 4414, 's': 0.26814475655555725}
{'iter_count': 4415, 's': 0.2695913016796112}
{'iter_count': 4416, 's': 0.27325868606567383}
{'iter_count': 4417, 's': 0.27896103262901306}
{'iter_count': 4418, 's': 0.28348076343536377}
{'iter_count': 4419, 's': 0.2837268114089966}
{'iter_count': 4420, 's': 0.2862679362297058}
{'iter_count': 4421, 's': 0.28294479846954346}
{'iter_count': 4422, 's': 0.2836107611656189}
{'iter_count': 4423, 's': 0.28293925523757935}
{'iter_count': 4424, 's': 0.27660396695137024}
{'iter_count': 4425, 's': 0.27377378940582275}
{'iter_count': 4426, 's': 0.2744910717010498}
{'iter_count': 4427, 's': 0.2786201536655426}
{'iter_count': 4428, 's': 0.2883090376853943}
{'iter_count': 4429, 's': 0.28818279504776}
{'iter_count': 4430, 's': 0.2912249267101288}
{'iter_count': 4431, 's': 0.29037266969680786}
{'iter_count': 4432, 's': 0.288203626871109}
{'iter_count': 4433, 's': 0.26877260208129883}
{'iter_count': 4434, 's': 0.2738639712333679}
{'iter_count': 4435, 's': 0.27356597781181335}
{'iter_count': 4436, 's': 0.269784539937973}
{'iter_count': 4437, 's': 0.286837637424469}
{'iter_count': 4438, 's': 0.2793114185333252}
{'iter_count': 4439, 's': 0.277923583984375}
{'iter_count': 4440, 's': 0.2805233895778656}
{'iter_count': 4441, 's': 0.29437094926834106}
